year,language,conspect1,conspect2,conspect3,genre_1,genre_1_count,genre_2,genre_2_count,genre_3,genre_3_count,genre_4,genre_4_count,genre_5,genre_5_count
1998,all,6,3,9,příručky,6,atlasy,5,příběhy,2,učebnice středních škol,2,fotografické publikace,2
1998,all,6,3,,příručky,112,učebnice vysokých škol,43,sborníky konferencí,31,atlasy,23,studie,22
1998,all,6,4,0,katalogy,2,informační publikace,2,přehledy,1,příručky,1,kuchařské recepty,1
1998,all,6,4,1,kuchařské recepty,140,příručky,8,populárně-naučné publikace,4,informační publikace,3,časopisy pro volný čas,1
1998,all,6,4,2,fotografické publikace,1,příručky,1,brožury,1,,0,,0
1998,all,6,4,3,příručky,12,obrazové publikace,2,katalogy,2,informační publikace,2,specializované časopisy,1
1998,all,6,4,5,fotografické publikace,1,,0,,0,,0,,0
1998,all,6,4,6,příručky,8,obrazové publikace,4,publikace pro děti,1,fotografické publikace,1,,0
1998,all,6,4,8,příručky,1,,0,,0,,0,,0
1998,all,6,4,,kuchařské recepty,141,příručky,35,informační publikace,7,obrazové publikace,7,fotografické publikace,4
1998,all,6,5,5,přehledy,3,studie,2,biografie,1,katalogy,1,sborníky,1
1998,all,6,5,6,příručky,9,právní předpisy,8,testy,7,katalogy,6,učebnice vysokých škol,5
1998,all,6,5,7,příručky,32,učebnice vysokých škol,28,právní předpisy,13,učebnice,4,výkladové slovníky,2
1998,all,6,5,8,příručky,40,učebnice vysokých škol,32,studie,8,sborníky,4,rozhovory,3
1998,all,6,5,9,inzertní časopisy,6,katalogy výstav,3,příručky,2,sborníky konferencí,2,učebnice vysokých škol,2
1998,all,6,5,,příručky,83,učebnice vysokých škol,67,právní předpisy,21,studie,14,učebnice,8
1998,all,6,6,1,příručky,1,,0,,0,,0,,0
1998,all,6,6,2,normy,4,příručky,3,učebnice vysokých škol,2,studie,2,bibliografie,1
1998,all,6,6,3,populárně-naučné publikace,4,učebnice středních škol,2,kuchařské recepty,2,příručky,2,učebnice vysokých škol,2
1998,all,6,6,4,zákony,2,komentáře,2,učebnice vysokých škol,2,praktická cvičení,1,kuchařské recepty,1
1998,all,6,6,5,firemní časopisy,2,,0,,0,,0,,0
1998,all,6,6,6,studie,2,katalogy výstav,2,sborníky konferencí,2,vícejazyčné překladové slovníky,1,brožury,1
1998,all,6,6,7,katalogy,1,učebnice středních škol,1,,0,,0,,0
1998,all,6,6,9,sborníky konferencí,4,učebnice vysokých škol,3,informační publikace,2,praktická cvičení,1,,0
1998,all,6,6,,učebnice vysokých škol,11,sborníky konferencí,8,příručky,6,učebnice středních škol,6,normy,5
1998,all,6,7,2,sborníky,1,firemní časopisy,1,,0,,0,,0
1998,all,6,7,4,příručky,3,sborníky konferencí,2,učebnice středních škol,1,,0,,0
1998,all,6,7,6,brožury,1,katalogy,1,katalogy výstav,1,pracovní listy,1,publikace pro děti,1
1998,all,6,7,7,učebnice vysokých škol,5,katalogy výstav,1,sborníky,1,korespondence,1,studie,1
1998,all,6,7,8,sborníky konferencí,1,abstrakta,1,,0,,0,,0
1998,all,6,7,9,informační publikace,1,,0,,0,,0,,0
1998,all,6,7,,učebnice vysokých škol,5,příručky,3,sborníky konferencí,3,sborníky,2,katalogy,2
1998,all,6,8,1,učebnice vysokých škol,6,sborníky konferencí,5,katalogy výstav,1,učebnice středních škol,1,katalogy,1
1998,all,6,8,3,příručky,3,kuchařské recepty,1,přehledy,1,obrazové publikace,1,,0
1998,all,6,8,4,katalogy výstav,2,,0,,0,,0,,0
1998,all,6,8,5,literatura faktu,1,,0,,0,,0,,0
1998,all,6,8,6,vzpomínky,2,adresáře,1,příručky,1,texty,1,přednášky,1
1998,all,6,8,7,učebnice středních škol,3,příručky,1,obrazové publikace,1,odborné časopisy,1,časopisy pro ženy,1
1998,all,6,8,8,katalogy výstav,1,obrazové publikace,1,,0,,0,,0
1998,all,6,8,,učebnice vysokých škol,6,sborníky konferencí,5,příručky,5,katalogy výstav,4,učebnice středních škol,4
1998,all,6,9,1,učebnice vysokých škol,2,praktická cvičení,1,studie,1,odborné časopisy,1,,0
1998,all,6,9,2,monografie,1,příručky,1,firemní časopisy,1,,0,,0
1998,all,6,9,3,příručky,1,,0,,0,,0,,0
1998,all,6,9,6,učebnice vysokých škol,1,,0,,0,,0,,0
1998,all,6,9,7,příručky,4,učebnice vysokých škol,3,učebnice,1,informační publikace,1,praktická cvičení,1
1998,all,6,9,9,příručky,2,učebnice vysokých škol,2,fotografické publikace,1,sborníky konferencí,1,odborné časopisy,1
1998,all,6,9,,příručky,15,učebnice vysokých škol,11,právní předpisy,6,sborníky,4,referáty,3
1998,all,6,,,příručky,512,učebnice vysokých škol,348,kuchařské recepty,159,sborníky konferencí,122,informační publikace,121
1998,all,7,0,1,příručky,6,obrazové publikace,5,studie,5,sborníky,5,katalogy výstav,3
1998,all,7,0,,příručky,6,obrazové publikace,5,studie,5,sborníky,5,katalogy výstav,3
1998,all,7,1,2,sborníky konferencí,2,monografie,1,příručky,1,informační publikace,1,,0
1998,all,7,1,,učebnice vysokých škol,6,studie,3,dokumenty,2,katalogy výstav,2,příručky,2
1998,all,7,2,7,katalogy výstav,60,fotografické publikace,13,průvodce,12,obrazové publikace,9,studie,7
1998,all,7,2,,katalogy výstav,63,informační publikace,35,průvodce,24,obrazové publikace,23,fotografické publikace,16
1998,all,7,3,,katalogy,8,katalogy výstav,8,studie,7,obrazové publikace,3,sborníky,2
1998,all,7,4,1,humoristické komiksy,1,superhrdinské komiksy,1,horory (komiksy),1,komiksy,1,publikace pro děti,1
1998,all,7,4,,příručky,28,obrazové publikace,12,katalogy výstav,8,sborníky,4,publikace pro děti,4
1998,all,7,5,,katalogy výstav,35,obrazové publikace,11,příručky,6,katalogy,6,průvodce,5
1998,all,7,6,,katalogy výstav,3,obrazové publikace,3,soupisy,2,monografie,1,úvahy,1
1998,all,7,7,,fotografické publikace,21,katalogy výstav,17,příručky,4,katalogy,4,vzpomínky,2
1998,all,7,8,0,biografie,11,sborníky,10,studie,8,vzpomínky,5,informační publikace,5
1998,all,7,8,1,učebnice vysokých škol,3,učebnice,1,učebnice základních škol,1,učebnice hudebních škol,1,příručky,1
1998,all,7,8,2,operní libreta,1,divadelní programy,1,rozhovory,1,fotografické publikace,1,sborníky,1
1998,all,7,8,4,brožury,2,sborníky,1,sborníky konferencí,1,učebnice vysokých škol,1,metodické příručky,1
1998,all,7,8,5,brožury,1,vzpomínky,1,,0,,0,,0
1998,all,7,8,8,metodické příručky,1,,0,,0,,0,,0
1998,all,7,8,,sborníky,17,učebnice vysokých škol,13,biografie,12,studie,11,učebnice základních škol,11
1998,all,7,9,1,biografie,13,sborníky,9,vzpomínky,5,informační publikace,4,filmové scénáře,4
1998,all,7,9,2,divadelní programy,55,sborníky,14,dramata,6,učebnice vysokých škol,4,informační publikace,4
1998,all,7,9,3,příručky,6,sborníky,2,učebnice vysokých škol,2,výkladové slovníky,2,časopisy pro volný čas,1
1998,all,7,9,4,příručky,8,časopisy pro volný čas,4,sborníky,3,tabulky,1,přehledy,1
1998,all,7,9,6,příručky,62,biografie,18,reportáže,15,fotografické publikace,14,učebnice vysokých škol,11
1998,all,7,9,7,cestopisy,4,příručky,3,časopisy pro volný čas,1,metodické příručky,1,vzpomínky,1
1998,all,7,9,8,příručky,2,webové dokumenty,2,učebnice středních škol,1,učebnice vysokých škol,1,praktická cvičení,1
1998,all,7,9,9,příručky,6,příběhy,1,,0,,0,,0
1998,all,7,9,,příručky,93,divadelní programy,55,sborníky,34,biografie,31,učebnice vysokých škol,19
1998,all,7,,,příručky,149,katalogy výstav,145,sborníky,77,obrazové publikace,68,informační publikace,63
1998,all,8,0,8,příručky,2,studie,1,,0,,0,,0
1998,all,8,0,,sborníky,4,personální bibliografie,2,příručky,2,pracovní sešity,1,učebnice,1
1998,all,8,1,1,příručky,69,učebnice vysokých škol,54,učebnice,48,učebnice základních škol,43,pracovní sešity,23
1998,all,8,1,,příručky,76,učebnice vysokých škol,59,učebnice,51,učebnice základních škol,43,dvojjazyčné překladové slovníky,42
1998,all,8,2,0,sborníky,10,studie,7,eseje,2,komentovaná vydání,1,slovníky,1
1998,all,8,2,1,publikace pro děti,386,romány,354,povídky,310,milostné povídky,266,milostné romány,208
1998,all,8,2,3,detektivní romány,1,,0,,0,,0,,0
1998,all,8,2,9,antologie,2,učebnice vysokých škol,2,eseje,1,sborníky,1,odborné bibliografie,1
1998,all,8,2,,publikace pro děti,386,romány,354,povídky,310,milostné povídky,266,milostné romány,208
1998,all,8,,,publikace pro děti,387,romány,354,povídky,311,milostné povídky,266,milostné romány,208
1998,all,9,0,2,studie,7,sborníky,3,populárně-naučné publikace,2,katalogy výstav,2,sborníky konferencí,2
1998,all,9,0,3,studie,2,učebnice základních škol,1,učební pomůcky,1,sborníky,1,sborníky konferencí,1
1998,all,9,0,4,informační publikace,4,obrazové publikace,3,soupisy,2,průvodce,2,brožury,1
1998,all,9,0,8,sborníky,6,informační publikace,5,fotografické publikace,4,učebnice vysokých škol,2,učebnice základních škol,2
1998,all,9,0,,sborníky,11,studie,10,informační publikace,9,fotografické publikace,5,obrazové publikace,4
1998,all,9,1,1,učebnice základních škol,9,učebnice středních škol,8,učebnice vysokých škol,6,metodické příručky,3,encyklopedie,2
1998,all,9,1,3,průvodce,82,fotografické publikace,41,informační publikace,38,cestopisy,23,turistické průvodce,18
1998,all,9,1,,průvodce,83,fotografické publikace,42,informační publikace,39,učebnice základních škol,30,cestopisy,25
1998,all,9,2,9,biografie,82,autobiografie,39,vzpomínky,23,sborníky,17,rozhovory,12
1998,all,9,2,,biografie,82,autobiografie,39,vzpomínky,23,sborníky,17,rozhovory,12
1998,all,9,3,0,studie,5,sborníky,5,obrazové publikace,4,sborníky konferencí,4,populárně-naučné publikace,3
1998,all,9,3,9,příručky,4,sborníky,4,studie,2,populárně-naučné publikace,2,metodické příručky,2
1998,all,9,3,,sborníky,9,studie,7,populárně-naučné publikace,5,příručky,4,obrazové publikace,4
1998,all,9,4,1,učebnice středních škol,8,chronologické přehledy,7,obrazové publikace,6,učebnice základních škol,6,monografie,4
1998,all,9,4,3,monografie,2,obrazové publikace,2,publikace pro mládež,2,encyklopedie,1,studie,1
1998,all,9,4,4,přehledy,34,studie,32,monografie,26,sborníky,24,biografie,9
1998,all,9,4,5,studie,2,biografie,2,přehledy,1,kroniky,1,pojednání,1
1998,all,9,4,7,studie,2,příručky,1,obrazové publikace,1,chronologické přehledy,1,přehledy,1
1998,all,9,4,8,přehledy,1,studie,1,,0,,0,,0
1998,all,9,4,,studie,39,přehledy,37,monografie,33,sborníky,24,obrazové publikace,19
1998,all,9,,,biografie,98,průvodce,87,sborníky,77,studie,67,přehledy,56
1998,ara,7,8,4,webové dokumenty,1,,0,,0,,0,,0
1998,ara,7,8,,webové dokumenty,1,,0,,0,,0,,0
1998,ara,7,,,webové dokumenty,1,,0,,0,,0,,0
1998,ara,8,2,1,české pověsti,1,,0,,0,,0,,0
1998,ara,8,2,,české pověsti,1,,0,,0,,0,,0
1998,ara,8,,,české pověsti,1,,0,,0,,0,,0
1998,bul,8,1,1,příručky,1,,0,,0,,0,,0
1998,bul,8,1,,příručky,1,,0,,0,,0,,0
1998,bul,8,,,příručky,1,,0,,0,,0,,0
1998,chi,7,8,4,webové dokumenty,1,,0,,0,,0,,0
1998,chi,7,8,,webové dokumenty,1,,0,,0,,0,,0
1998,chi,7,,,webové dokumenty,1,,0,,0,,0,,0
1998,chi,8,1,1,učebnice vysokých škol,1,dvojjazyčné překladové slovníky,1,učebnice,1,,0,,0
1998,chi,8,1,,učebnice vysokých škol,1,dvojjazyčné překladové slovníky,1,učebnice,1,,0,,0
1998,chi,8,,,učebnice vysokých škol,1,dvojjazyčné překladové slovníky,1,učebnice,1,,0,,0
1998,cze,0,0,3,informační publikace,7,učebnice vysokých škol,2,populárně-naučné publikace,1,studie,1,příručky,1
1998,cze,0,0,4,příručky,142,učebnice vysokých škol,63,učebnice středních škol,12,webové dokumenty,6,odborné časopisy,5
1998,cze,0,0,5,učebnice vysokých škol,22,příručky,18,studie,8,sborníky konferencí,5,sborníky,3
1998,cze,0,0,6,seznamy,2,příručky,2,normy,1,komentáře,1,dokumenty,1
1998,cze,0,0,7,učebnice vysokých škol,6,sborníky,1,studie,1,učební texty,1,,0
1998,cze,0,0,,příručky,165,učebnice vysokých škol,96,populárně-naučné publikace,36,učebnice středních škol,13,studie,13
1998,cze,0,1,,personální bibliografie,1,katalogy,1,,0,,0,,0
1998,cze,0,2,1,sborníky,1,,0,,0,,0,,0
1998,cze,0,2,3,sborníky,1,,0,,0,,0,,0
1998,cze,0,2,5,příručky,6,elektronické zdroje,1,CD-ROM,1,sborníky,1,webové dokumenty,1
1998,cze,0,2,6,statistiky,1,,0,,0,,0,,0
1998,cze,0,2,7,webové dokumenty,7,informační publikace,3,přehledy,1,obrazové publikace,1,brožury,1
1998,cze,0,2,,webové dokumenty,8,příručky,6,informační publikace,4,sborníky,4,obrazové publikace,2
1998,cze,0,3,0,encyklopedie,2,časopisy pro volný čas,1,,0,,0,,0
1998,cze,0,3,,encyklopedie,2,časopisy pro volný čas,1,,0,,0,,0
1998,cze,0,5,0,katalogy,1,místní časopisy,1,,0,,0,,0
1998,cze,0,5,,katalogy,1,místní časopisy,1,,0,,0,,0
1998,cze,0,6,1,studie,2,informační publikace,2,brožury,2,anotované bibliografie,1,právní předpisy,1
1998,cze,0,6,9,sborníky,5,studie,4,brožury,3,katalogy výstav,2,informační publikace,2
1998,cze,0,6,,informační publikace,8,studie,6,sborníky,6,brožury,5,katalogy výstav,2
1998,cze,0,7,0,sborníky,2,autobiografie,1,rozhovory,1,katalogy,1,studie,1
1998,cze,0,7,,sborníky,2,autobiografie,1,rozhovory,1,katalogy,1,studie,1
1998,cze,0,8,,katalogy,1,,0,,0,,0,,0
1998,cze,0,9,0,publikace pro děti,6,příručky,2,,0,,0,,0
1998,cze,0,9,,publikace pro děti,6,katalogy,5,příručky,2,katalogy výstav,1,adresáře,1
1998,cze,0,,,příručky,174,učebnice vysokých škol,97,populárně-naučné publikace,37,informační publikace,26,sborníky,24
1998,cze,1,0,1,pojednání,4,studie,3,korespondence,3,úvahy,3,přednášky,2
1998,cze,1,0,,pojednání,4,studie,3,korespondence,3,úvahy,3,přednášky,2
1998,cze,1,1,,pojednání,2,brožury,1,populárně-naučné publikace,1,studie,1,eseje,1
1998,cze,1,2,2,populárně-naučné publikace,2,příručky,1,úvahy,1,vyprávění,1,pojednání,1
1998,cze,1,2,,populárně-naučné publikace,2,příručky,1,úvahy,1,vyprávění,1,pojednání,1
1998,cze,1,3,3,příručky,62,studie,9,populárně-naučné publikace,9,pojednání,8,učebnice,3
1998,cze,1,3,,příručky,62,studie,11,populárně-naučné publikace,10,pojednání,9,učebnice,3
1998,cze,1,4,1,studie,4,příručky,1,biografie,1,dialogy,1,učebnice vysokých škol,1
1998,cze,1,4,3,učebnice vysokých škol,3,pojednání,1,,0,,0,,0
1998,cze,1,4,,učebnice vysokých škol,11,studie,7,pojednání,3,příručky,2,přednášky,2
1998,cze,1,5,9,příručky,38,populárně-naučné publikace,21,studie,19,učebnice vysokých škol,18,testy,7
1998,cze,1,5,,příručky,38,populárně-naučné publikace,21,studie,19,učebnice vysokých škol,18,testy,7
1998,cze,1,6,5,studie,4,přednášky,3,sborníky,2,příručky,1,populárně-naučné publikace,1
1998,cze,1,6,,studie,4,přednášky,3,populárně-naučné publikace,2,sborníky,2,učebnice vysokých škol,1
1998,cze,1,7,,citáty,14,aforismy,13,úvahy,6,studie,5,pojednání,5
1998,cze,1,,,příručky,107,studie,50,populárně-naučné publikace,37,učebnice vysokých škol,32,pojednání,25
1998,cze,2,1,,studie,6,pojednání,3,přednášky,2,sborníky,2,úvahy,1
1998,cze,2,2,2,příručky,8,studie,6,pojednání,6,populárně-naučné publikace,5,přehledy,3
1998,cze,2,2,3,publikace pro děti,5,texty,5,studie,5,příručky,5,úvahy,4
1998,cze,2,2,,příručky,13,studie,11,pojednání,9,populárně-naučné publikace,6,publikace pro děti,5
1998,cze,2,5,,sborníky,8,studie,6,přednášky,1,encyklopedie,1,literatura faktu,1
1998,cze,2,6,,studie,6,přehledy,2,pojednání,2,výkladové slovníky,1,vzpomínky,1
1998,cze,2,7,1,studie,16,pojednání,9,sborníky,8,legendy,3,populárně-naučné publikace,3
1998,cze,2,7,4,sborníky,9,příběhy,8,úvahy,7,publikace pro děti,7,kázání,6
1998,cze,2,7,5,úvahy,27,příručky,11,pojednání,7,populárně-naučné publikace,5,sborníky,5
1998,cze,2,7,7,přehledy,4,studie,3,informační publikace,2,sborníky,2,fotografické publikace,2
1998,cze,2,7,9,studie,3,přehledy,2,biografie,1,populárně-naučné publikace,1,úvahy,1
1998,cze,2,7,,úvahy,49,studie,46,sborníky,38,pojednání,32,příručky,26
1998,cze,2,8,,přehledy,2,studie,2,pojednání,1,publikace pro mládež,1,obrazové publikace,1
1998,cze,2,9,,příběhy,1,sborníky konferencí,1,kázání,1,přednášky,1,sborníky,1
1998,cze,2,,,studie,83,úvahy,55,sborníky,53,pojednání,48,příručky,41
1998,cze,3,0,4,studie,2,,0,,0,,0,,0
1998,cze,3,0,8,sborníky,1,zprávy,1,studie,1,výzkumné zprávy,1,,0
1998,cze,3,0,,studie,3,sborníky,1,zprávy,1,výzkumné zprávy,1,,0
1998,cze,3,1,1,učebnice vysokých škol,5,statistiky,2,přehledy,1,seznamy,1,příručky,1
1998,cze,3,1,4,statistiky,6,přehledy,3,učebnice vysokých škol,2,výkladové slovníky,1,ročenky,1
1998,cze,3,1,6,příručky,30,učebnice vysokých škol,26,sborníky,26,studie,21,sborníky konferencí,17
1998,cze,3,1,,učebnice vysokých škol,33,příručky,31,sborníky,26,studie,21,sborníky konferencí,17
1998,cze,3,2,1,učebnice vysokých škol,6,studie,5,pojednání,3,komentovaná vydání,2,sborníky konferencí,2
1998,cze,3,2,2,studie,2,přehledy,2,vzpomínky,1,dokumenty,1,sborníky konferencí,1
1998,cze,3,2,3,studie,12,sborníky,9,vzpomínky,8,dokumenty,6,literatura faktu,5
1998,cze,3,2,4,statistiky,14,tabulky,8,studie,1,kreslené vtipy,1,příručky,1
1998,cze,3,2,5,sborníky,1,,0,,0,,0,,0
1998,cze,3,2,7,sborníky,8,studie,6,sborníky konferencí,5,dokumenty,3,zprávy,2
1998,cze,3,2,8,studie,3,úvahy,2,články,2,příručky,2,přednášky,1
1998,cze,3,2,9,studie,15,dokumenty,2,příručky,2,webové dokumenty,2,literatura faktu,1
1998,cze,3,2,,studie,52,sborníky,36,biografie,16,dokumenty,14,statistiky,14
1998,cze,3,3,0,studie,10,učebnice vysokých škol,3,statistiky,3,přehledy,2,specializované časopisy,2
1998,cze,3,3,1,příručky,19,právní předpisy,7,statistiky,5,studie,5,učebnice vysokých škol,4
1998,cze,3,3,2,informační publikace,5,sborníky konferencí,2,studie,1,učebnice vysokých škol,1,sborníky,1
1998,cze,3,3,4,sborníky konferencí,2,přehledy,2,učebnice vysokých škol,1,informační publikace,1,CD-ROM,1
1998,cze,3,3,6,příručky,53,učebnice vysokých škol,34,právní předpisy,28,zákony,16,studie,13
1998,cze,3,3,8,příručky,3,statistiky,2,učebnice vysokých škol,1,jazykové slovníky,1,seznamy,1
1998,cze,3,3,9,příručky,15,učebnice vysokých škol,14,studie,9,sborníky,4,učebnice,4
1998,cze,3,3,,příručky,100,učebnice vysokých škol,80,studie,46,právní předpisy,37,zákony,19
1998,cze,3,4,1,dokumenty,5,sborníky,5,učebnice vysokých škol,4,studie,3,příručky,2
1998,cze,3,4,2,příručky,9,zákony,7,komentáře,5,právní předpisy,4,učebnice vysokých škol,4
1998,cze,3,4,3,literatura faktu,9,studie,9,učebnice vysokých škol,7,příručky,7,komentáře,4
1998,cze,3,4,6,příručky,3,sborníky,1,komentáře,1,zákony,1,učebnice vysokých škol,1
1998,cze,3,4,7,příručky,42,zákony,29,komentáře,16,učebnice vysokých škol,15,právní předpisy,13
1998,cze,3,4,9,příručky,31,zákony,28,komentáře,16,právní předpisy,14,učebnice vysokých škol,3
1998,cze,3,4,,příručky,96,zákony,71,učebnice vysokých škol,46,komentáře,43,právní předpisy,35
1998,cze,3,5,0,příručky,1,učebnice vysokých škol,1,případové studie,1,,0,,0
1998,cze,3,5,1,učebnice vysokých škol,11,právní předpisy,4,testy,3,příručky,2,učebnice,2
1998,cze,3,5,2,místní časopisy,21,studie,3,informační publikace,3,přehledy,2,příručky,2
1998,cze,3,5,5,studie,14,literatura faktu,10,informační publikace,10,biografie,9,vzpomínky,7
1998,cze,3,5,6,informační publikace,2,studie,1,sborníky,1,literatura faktu,1,autobiografie,1
